time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2019/07/11/08:55:59.981769,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:55:59.988996,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:55:59.996211,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.003975,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.011321,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.026323,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.041514,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.071684,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.121725,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.162429,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.211872,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.259187,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.309552,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.359971,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.410403,0.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.422938,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.473654,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.523711,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.574150,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.624330,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.649017,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.699269,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.709134,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.759521,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.810695,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.859969,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.910458,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.940202,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:00.991149,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.041013,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.091079,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.141328,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.191485,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.241704,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.292166,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.342445,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.392795,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.443070,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.493669,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.543755,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.594009,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.644497,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.694272,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.744811,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.795369,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.796447,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.803403,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.811298,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.819027,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.826309,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.834065,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.841325,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.849131,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.864006,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.879261,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.901713,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.952005,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:01.953681,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:02.003993,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:02.006289,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:02.014073,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:02.022870,1.5,0.0,0.0,0.0,0.0,0.00275364145637
2019/07/11/08:56:02.029219,1.5,0.0,0.0,0.0,0.0,0.00420109070837
2019/07/11/08:56:02.036686,1.5,0.0,0.0,0.0,0.0,0.00749709010124
2019/07/11/08:56:02.043745,1.5,0.0,0.0,0.0,0.0,0.00894453898072
2019/07/11/08:56:02.051546,1.5,0.0,0.0,0.0,0.0,0.0119789510965
2019/07/11/08:56:02.059088,1.5,0.0,0.0,0.0,0.0,0.0133392050862
2019/07/11/08:56:02.066572,1.5,0.0,0.0,0.0,0.0,0.0165131300688
2019/07/11/08:56:02.074153,1.5,0.0,0.0,0.0,0.0,0.0178210660815
2019/07/11/08:56:02.081674,1.5,0.0,0.0,0.0,0.0,0.019285954535
2019/07/11/08:56:02.089152,1.5,0.0,0.0,0.0,0.0,0.0223726838827
2019/07/11/08:56:02.096537,1.5,0.0,0.0,0.0,0.0,0.0255640476942
2019/07/11/08:56:02.103880,1.5,0.0,0.0,0.0,0.0,0.0300284683704
2019/07/11/08:56:02.111375,1.5,0.0,0.0,0.0,0.0,0.0351904571056
2019/07/11/08:56:02.119199,1.5,0.0,0.0,0.0,0.0,0.040788424015
2019/07/11/08:56:02.126605,1.5,0.0,0.0,0.0,0.0,0.0532225370407
2019/07/11/08:56:02.134032,1.5,0.0,0.0,0.0,0.0,0.0565359771252
2019/07/11/08:56:02.141477,1.5,0.0,0.0,0.0,0.0,0.0614538133144
2019/07/11/08:56:02.149038,1.5,0.0,0.0,0.0,0.0,0.0668250739574
2019/07/11/08:56:02.156355,1.5,0.0,0.0,0.0,0.0,0.0721091330051
2019/07/11/08:56:02.164029,1.5,0.0,0.0,0.0,0.0,0.0772013664246
2019/07/11/08:56:02.171374,1.5,0.0,0.0,0.0,0.0,0.0817529857159
2019/07/11/08:56:02.179614,1.5,0.0,0.0,0.0,0.0,0.0857116699219
2019/07/11/08:56:02.186699,1.5,0.0,0.0,0.0,0.0,0.0890425443649
2019/07/11/08:56:02.194016,1.5,0.0,0.0,0.0,0.0,0.0904551208019
2019/07/11/08:56:02.201558,1.5,0.0,0.0,0.0,0.0,0.0934720933437
2019/07/11/08:56:02.209239,1.5,0.0,0.0,0.0,0.0,0.0945881962776
2019/07/11/08:56:02.226926,1.5,0.0,0.0,0.0,0.0,0.0959484517574
2019/07/11/08:56:02.239617,1.5,0.0,0.0,0.0,0.0,0.0973435819149
2019/07/11/08:56:02.276897,1.5,0.0,0.0,0.0,0.0,0.0987735927105
2019/07/11/08:56:02.327201,1.5,0.0,0.0,0.0,0.0,0.0987735927105
2019/07/11/08:56:02.377669,1.5,0.0,0.0,0.0,0.0,0.0987735927105
2019/07/11/08:56:02.427938,1.5,0.0,0.0,0.0,0.0,0.0987735927105
2019/07/11/08:56:02.464270,1.5,0.0,0.0,0.0,0.0,0.100221037865
2019/07/11/08:56:02.494455,1.5,0.0,0.0,0.0,0.0,0.103272891045
2019/07/11/08:56:02.545156,1.5,0.0,0.0,0.0,0.0,0.103272891045
2019/07/11/08:56:02.595185,1.5,0.0,0.0,0.0,0.0,0.103272891045
2019/07/11/08:56:02.645501,1.5,0.0,0.0,0.0,0.0,0.103272891045
2019/07/11/08:56:02.659675,1.5,0.0,0.0,0.0,0.0,0.104406440258
2019/07/11/08:56:02.709651,1.5,0.0,0.0,0.0,0.0,0.104406440258
2019/07/11/08:56:02.762297,1.5,0.0,0.0,0.0,0.0,0.104406440258
2019/07/11/08:56:02.830985,1.5,0.0,0.0,0.0,0.0,0.104406440258
2019/07/11/08:56:02.917137,1.5,0.0,0.0,0.0,0.0,0.103028738499
2019/07/11/08:56:03.048386,1.5,0.0,0.0,0.0,0.0,0.0947102725506
2019/07/11/08:56:03.131069,1.5,0.0,0.0,0.0,0.0,0.0842990994453
2019/07/11/08:56:03.166420,1.5,0.0,0.0,0.0,0.0,0.0789627194405
2019/07/11/08:56:03.180182,1.5,0.0,0.0,0.0,0.0,0.0737658560276
2019/07/11/08:56:03.180195,1.5,0.0,0.0,0.0,0.0,0.0697548508644
2019/07/11/08:56:03.211629,1.5,0.0,0.0,0.0,0.0,0.0665111660957
2019/07/11/08:56:03.244362,1.5,0.0,0.0,0.0,0.0,0.0665111660957
2019/07/11/08:56:03.299871,1.5,0.0,0.0,0.0,0.0,0.0665111660957
2019/07/11/08:56:03.311884,1.5,0.0,0.0,0.0,0.0,0.0651509165764
2019/07/11/08:56:03.321099,1.5,0.0,0.0,0.0,0.0,0.0606864929199
2019/07/11/08:56:03.361516,1.5,0.0,0.0,0.0,0.0,0.057250982523
2019/07/11/08:56:03.376733,1.5,0.0,0.0,0.0,0.0,0.055838406086
2019/07/11/08:56:03.391424,1.5,0.0,0.0,0.0,0.0,0.05137398839
2019/07/11/08:56:03.444178,1.5,0.0,0.0,0.0,0.0,0.0470142006874
2019/07/11/08:56:03.444189,1.5,0.0,0.0,0.0,0.0,0.0433171004057
2019/07/11/08:56:03.456082,1.5,0.0,0.0,0.0,0.0,0.0400734186172
2019/07/11/08:56:03.508101,1.5,0.0,0.0,0.0,0.0,0.0400734186172
2019/07/11/08:56:03.523489,1.5,0.0,0.0,0.0,0.0,0.041416233778
2019/07/11/08:56:03.560868,1.5,0.0,0.0,0.0,0.0,0.0458283364773
2019/07/11/08:56:03.560878,1.5,0.0,0.0,0.0,0.0,0.0494382411242
2019/07/11/08:56:03.568829,1.5,0.0,0.0,0.0,0.0,0.0530655860901
2019/07/11/08:56:03.576208,1.5,0.0,0.0,0.0,0.0,0.0562220692635
2019/07/11/08:56:03.591858,1.5,0.0,0.0,0.0,0.0,0.0575823247433
2019/07/11/08:56:03.606126,1.5,0.0,0.0,0.0,0.0,0.0590472102165
2019/07/11/08:56:03.636809,1.5,0.0,0.0,0.0,0.0,0.0622036993504
2019/07/11/08:56:03.679954,1.5,0.0,0.0,0.0,0.0,0.0633721232414
2019/07/11/08:56:03.733169,1.5,0.0,0.0,0.0,0.0,0.0633721232414
2019/07/11/08:56:03.784578,1.5,0.0,0.0,0.0,0.0,0.0633721232414
2019/07/11/08:56:03.791617,1.5,0.0,0.0,0.0,0.0,0.0646451771259
2019/07/11/08:56:03.838415,1.5,0.0,0.0,0.0,0.0,0.0646451771259
2019/07/11/08:56:03.889741,1.5,0.0,0.0,0.0,0.0,0.0646451771259
2019/07/11/08:56:03.914732,1.5,0.0,0.0,0.0,0.0,0.0684992313385
2019/07/11/08:56:03.924337,1.5,0.0,0.0,0.0,0.0,0.0718998670578
2019/07/11/08:56:03.926497,1.5,0.0,0.0,0.0,0.0,0.0757364749908
2019/07/11/08:56:03.934782,1.5,0.0,0.0,0.0,0.0,0.0799044311047
2019/07/11/08:56:03.949267,1.5,0.0,0.0,0.0,0.0,0.0945010006428
2019/07/11/08:56:03.965079,1.5,0.0,0.0,0.0,0.0,0.0984248101711
2019/07/11/08:56:03.972666,1.5,0.0,0.0,0.0,0.0,0.101807999611
2019/07/11/08:56:03.979285,1.5,0.0,0.0,0.0,0.0,0.103150820732
2019/07/11/08:56:03.987081,1.5,0.0,0.0,0.0,0.0,0.10454595089
2019/07/11/08:56:04.012018,1.5,0.0,0.0,0.0,0.0,0.107772195339
2019/07/11/08:56:04.026807,1.5,0.0,0.0,0.0,0.0,0.108958053589
2019/07/11/08:56:04.037548,1.5,0.0,0.0,0.0,0.0,0.112411010265
2019/07/11/08:56:04.041061,1.5,0.0,0.0,0.0,0.0,0.113771259785
2019/07/11/08:56:04.049994,1.5,0.0,0.0,0.0,0.0,0.115218710899
2019/07/11/08:56:04.053518,1.5,0.0,0.0,0.0,0.0,0.116683602333
2019/07/11/08:56:04.077286,1.5,0.0,0.0,0.0,0.0,0.119927275181
2019/07/11/08:56:04.209115,1.5,0.0,0.0,0.0,0.0,0.122578024864
2019/07/11/08:56:04.430135,1.5,0.0,0.0,0.0,0.0,0.122578024864
2019/07/11/08:56:04.918385,1.5,0.0,0.0,0.0,0.0,0.122578024864
2019/07/11/08:56:04.918394,1.5,0.0,0.0,0.0,0.0,0.143278300762
2019/07/11/08:56:04.988986,1.5,0.0,0.0,0.0,0.0,0.143278300762
2019/07/11/08:56:05.035548,1.5,0.0,0.0,0.0,0.0,0.143278300762
2019/07/11/08:56:05.083986,1.5,0.0,0.0,0.0,0.0,0.144516479969
2019/07/11/08:56:05.090441,1.5,0.0,0.0,0.0,0.0,0.150166761875
2019/07/11/08:56:05.116535,1.5,0.0,0.0,0.0,0.0,0.189474606514
2019/07/11/08:56:05.172211,1.5,0.0,0.0,0.0,0.0,0.24981405735
2019/07/11/08:56:05.202370,1.5,0.0,0.0,0.0,0.0,0.259231185913
2019/07/11/08:56:05.255189,1.5,0.0,0.0,0.0,0.0,0.248087573051
2019/07/11/08:56:05.267729,1.5,0.0,0.0,0.0,0.0,0.243954491615
2019/07/11/08:56:05.388465,1.5,0.0,0.0,0.0,0.0,0.222800803185
2019/07/11/08:56:05.388475,1.5,0.0,0.0,0.0,0.0,0.206251072884
2019/07/11/08:56:05.388482,1.5,0.0,0.0,0.0,0.0,0.203129458427
2019/07/11/08:56:05.562021,1.5,0.0,0.0,0.0,0.0,0.192020714283
2019/07/11/08:56:05.562033,1.5,0.0,0.0,0.0,0.0,0.190660464764
2019/07/11/08:56:05.578043,1.5,0.0,0.0,0.0,0.0,0.190660464764
2019/07/11/08:56:05.606708,1.5,0.0,0.0,0.0,0.0,0.190660464764
2019/07/11/08:56:05.636333,1.5,0.0,0.0,0.0,0.0,0.187521421909
2019/07/11/08:56:05.684615,1.5,0.0,0.0,0.0,0.0,0.186178600788
2019/07/11/08:56:05.699920,1.5,0.0,0.0,0.0,0.0,0.182673335075
2019/07/11/08:56:05.710425,1.5,0.0,0.0,0.0,0.0,0.178714644909
2019/07/11/08:56:05.710460,1.5,0.0,0.0,0.0,0.0,0.16650724411
2019/07/11/08:56:05.725040,1.5,0.0,0.0,0.0,0.0,0.161292934418
2019/07/11/08:56:05.735843,1.5,0.0,0.0,0.0,0.0,0.139092898369
2019/07/11/08:56:05.747045,1.5,0.0,0.0,0.0,0.0,0.123885965347
2019/07/11/08:56:05.771804,1.5,0.0,0.0,0.0,0.0,0.111852955818
2019/07/11/08:56:05.771820,1.5,0.0,0.0,0.0,0.0,0.0940650224686
2019/07/11/08:56:05.795200,1.5,0.0,0.0,0.0,0.0,0.0555942595005
2019/07/11/08:56:05.795210,1.5,0.0,0.0,0.0,0.0,0.035539239645
2019/07/11/08:56:05.842575,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.842585,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.862871,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.881569,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.881586,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.889611,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.929080,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:05.977368,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.027352,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.041623,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.048807,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.067122,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.076973,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.079994,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.086744,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.094062,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.105292,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.110820,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:06.116982,1.5,0.0,0.0,0.0,0.0,-0.00467194765806
2019/07/11/08:56:06.128868,1.5,0.0,0.0,0.0,0.0,-0.0177338704467
2019/07/11/08:56:06.134986,1.5,0.0,0.0,0.0,0.0,-0.0209601119161
2019/07/11/08:56:06.139805,1.5,0.0,0.0,0.0,0.0,-0.0252327024937
2019/07/11/08:56:06.147849,1.5,0.0,0.0,0.0,0.0,-0.0295227348804
2019/07/11/08:56:06.154294,1.5,0.0,0.0,0.0,0.0,-0.0333593457937
2019/07/11/08:56:06.161340,1.5,0.0,0.0,0.0,0.0,-0.0366379052401
2019/07/11/08:56:06.169154,1.5,0.0,0.0,0.0,0.0,-0.0380330383778
2019/07/11/08:56:06.184095,1.5,0.0,0.0,0.0,0.0,-0.0417998939753
2019/07/11/08:56:06.210104,1.5,0.0,0.0,0.0,0.0,-0.0450784534216
2019/07/11/08:56:06.221527,1.5,0.0,0.0,0.0,0.0,-0.0486011624336
2019/07/11/08:56:06.234322,1.5,0.0,0.0,0.0,0.0,-0.053693395853
2019/07/11/08:56:06.242170,1.5,0.0,0.0,0.0,0.0,-0.0693014323711
2019/07/11/08:56:06.246819,1.5,0.0,0.0,0.0,0.0,-0.0825028657913
2019/07/11/08:56:06.259099,1.5,0.0,0.0,0.0,0.0,-0.108783662319
2019/07/11/08:56:06.275761,1.5,0.0,0.0,0.0,0.0,-0.129187464714
2019/07/11/08:56:06.284736,1.5,0.0,0.0,0.0,0.0,-0.132919442654
2019/07/11/08:56:06.289192,1.5,0.0,0.0,0.0,0.0,-0.137802410126
2019/07/11/08:56:06.296232,1.5,0.0,0.0,0.0,0.0,-0.142545855045
2019/07/11/08:56:06.306043,1.5,0.0,0.0,0.0,0.0,-0.146731245518
2019/07/11/08:56:06.312633,1.5,0.0,0.0,0.0,0.0,-0.150306272507
2019/07/11/08:56:06.329638,1.5,0.0,0.0,0.0,0.0,-0.153323245049
2019/07/11/08:56:06.336554,1.5,0.0,0.0,0.0,0.0,-0.15651460886
2019/07/11/08:56:06.349099,1.5,0.0,0.0,0.0,0.0,-0.157839989662
2019/07/11/08:56:06.371620,1.5,0.0,0.0,0.0,0.0,-0.160961592197
2019/07/11/08:56:06.409639,1.5,0.0,0.0,0.0,0.0,-0.162286973
2019/07/11/08:56:06.462492,1.5,0.0,0.0,0.0,0.0,-0.162286973
2019/07/11/08:56:06.516174,1.5,0.0,0.0,0.0,0.0,-0.162286973
2019/07/11/08:56:06.558468,1.5,0.0,0.0,0.0,0.0,-0.165391135216
2019/07/11/08:56:06.566572,1.5,0.0,0.0,0.0,0.0,-0.169018483162
2019/07/11/08:56:06.574025,1.5,0.0,0.0,0.0,0.0,-0.172331917286
2019/07/11/08:56:06.583058,1.5,0.0,0.0,0.0,0.0,-0.175715112686
2019/07/11/08:56:06.589482,1.5,0.0,0.0,0.0,0.0,-0.179586601257
2019/07/11/08:56:06.596330,1.5,0.0,0.0,0.0,0.0,-0.184016144276
2019/07/11/08:56:06.603879,1.5,0.0,0.0,0.0,0.0,-0.189108383656
2019/07/11/08:56:06.611286,1.5,0.0,0.0,0.0,0.0,-0.194479632378
2019/07/11/08:56:06.619594,1.5,0.0,0.0,0.0,0.0,-0.206530094147
2019/07/11/08:56:06.634151,1.5,0.0,0.0,0.0,0.0,-0.222190451622
2019/07/11/08:56:06.648992,1.5,0.0,0.0,0.0,0.0,-0.237083482742
2019/07/11/08:56:06.657749,1.5,0.0,0.0,0.0,0.0,-0.240780568123
2019/07/11/08:56:06.664125,1.5,0.0,0.0,0.0,0.0,-0.246116948128
2019/07/11/08:56:06.672985,1.5,0.0,0.0,0.0,0.0,-0.257975578308
2019/07/11/08:56:06.678958,1.49640315771,0.0,0.0,0.0,0.0,-0.259440469742
2019/07/11/08:56:06.689456,1.47854983807,0.0,0.0,0.0,0.0,-0.264079284668
2019/07/11/08:56:06.701347,1.4254476428,0.0,0.0,0.0,0.0,-0.276373887062
2019/07/11/08:56:06.708837,1.42204704881,0.0,0.0,0.0,0.0,-0.276373887062
2019/07/11/08:56:06.716261,1.4169460237,0.0,0.0,0.0,0.0,-0.277559733391
2019/07/11/08:56:06.725447,1.40510925651,0.0,0.0,0.0,0.0,-0.277559733391
2019/07/11/08:56:06.731643,1.40059688687,0.0,0.0,0.0,0.0,-0.28096036911
2019/07/11/08:56:06.740655,1.39575746655,0.0,0.0,0.0,0.0,-0.28096036911
2019/07/11/08:56:06.748799,1.39575746655,0.0,0.0,0.0,0.0,-0.282320618629
2019/07/11/08:56:06.754832,1.39052572846,0.0,0.0,0.0,0.0,-0.282320618629
2019/07/11/08:56:06.769030,1.38516318798,0.0,0.0,0.0,0.0,-0.282320618629
2019/07/11/08:56:06.808389,1.3796698451,0.0,0.0,0.0,0.0,-0.282320618629
2019/07/11/08:56:06.829128,1.3796698451,0.0,0.0,0.0,0.0,-0.276792407036
2019/07/11/08:56:06.851542,1.3796698451,0.0,0.0,0.0,0.0,-0.271839690208
2019/07/11/08:56:06.875710,1.3796698451,0.0,0.0,0.0,0.0,-0.26861345768
2019/07/11/08:56:06.926061,1.3796698451,0.0,0.0,0.0,0.0,-0.26861345768
2019/07/11/08:56:06.941562,1.3796698451,0.0,0.0,0.0,0.0,-0.267375278473
2019/07/11/08:56:06.992553,1.3796698451,0.0,0.0,0.0,0.0,-0.267375278473
2019/07/11/08:56:07.050455,1.3796698451,0.0,0.0,0.0,0.0,-0.267375278473
2019/07/11/08:56:07.098513,1.3796698451,0.0,0.0,0.0,0.0,-0.267375278473
2019/07/11/08:56:07.149681,1.3796698451,0.0,0.0,0.0,0.0,-0.267375278473
2019/07/11/08:56:07.163911,1.3796698451,0.0,0.0,0.0,0.0,-0.268543696404
2019/07/11/08:56:07.222458,1.3796698451,0.0,0.0,0.0,0.0,-0.268543696404
2019/07/11/08:56:07.248019,1.3796698451,0.0,0.0,0.0,0.0,-0.269956278801
2019/07/11/08:56:07.295635,1.3796698451,0.0,0.0,0.0,0.0,-0.269956278801
2019/07/11/08:56:07.345818,1.3796698451,0.0,0.0,0.0,0.0,-0.274281191826
2019/07/11/08:56:07.362107,1.35906985402,0.0,0.0,0.0,0.0,-0.281413793564
2019/07/11/08:56:07.379731,1.22095182538,0.0,0.0,0.0,0.0,-0.30856654644
2019/07/11/08:56:07.387130,1.21696266532,0.0,0.0,0.0,0.0,-0.309403634071
2019/07/11/08:56:07.405657,1.20453724265,0.0,0.0,0.0,0.0,-0.310781311989
2019/07/11/08:56:07.445990,1.20453724265,0.0,0.0,0.0,0.0,-0.310781311989
2019/07/11/08:56:07.492750,1.14718419313,0.0,0.0,0.0,0.0,-0.316623425484
2019/07/11/08:56:07.510056,1.14718419313,0.0,0.0,0.0,0.0,-0.313344883919
2019/07/11/08:56:07.530065,1.16261789203,0.0,0.0,0.0,0.0,-0.272973251343
2019/07/11/08:56:07.539339,1.21343117952,0.0,0.0,0.0,0.0,-0.2564234972
2019/07/11/08:56:07.563075,1.36057403684,0.0,0.0,0.0,0.0,-0.188620078564
2019/07/11/08:56:07.576788,1.44663619995,0.0,0.0,0.0,0.0,-0.1365467906
2019/07/11/08:56:07.626129,1.44663619995,0.0,0.0,0.0,0.0,-0.1365467906
2019/07/11/08:56:07.632056,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.646615,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.657048,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.669111,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.676692,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.684158,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.700865,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.715669,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.736686,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.744120,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.751591,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.768048,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.789134,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.796677,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.819054,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.826511,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.835703,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.841871,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.856872,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.864318,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.914755,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.923907,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.931430,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.938950,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.946542,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.955022,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.961477,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.976667,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.984524,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.993412,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:07.999526,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.006279,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.018948,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.022779,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.028911,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.043722,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.059033,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.081478,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.132000,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.182159,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.232497,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.287773,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.335275,1.5,0.0,0.0,0.0,0.0,-0.0
2019/07/11/08:56:08.383951,1.5,0.0,0.0,0.0,0.0,-0.0
