time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2019/07/11/08:56:53.063061,123,1562828213,62925100,map,0,1,47.0592045,15.4584063333,404.1,"(0.24000200999999996, 0.0, 0.0, 0.0, 0.3603600899999999, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:56:54.060693,124,1562828214,60553073,map,0,1,47.0592065,15.4584075,404.1,"(0.25411680999999997, 0.0, 0.0, 0.0, 0.39037504, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:56:55.062534,125,1562828215,62418937,map,0,1,47.0592065,15.458408,404.1,"(0.25411680999999997, 0.0, 0.0, 0.0, 0.39037504, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:56:56.060673,126,1562828216,60487985,map,0,1,47.0592065,15.4584085,404.0,"(0.26132543999999996, 0.0, 0.0, 0.0, 0.39037504, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:56:57.060754,127,1562828217,60628890,map,0,1,47.0592065,15.4584091667,403.9,"(0.26132543999999996, 0.0, 0.0, 0.0, 0.39929761, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:56:58.060887,128,1562828218,60695886,map,0,1,47.059209,15.4584105,403.8,"(0.26132543999999996, 0.0, 0.0, 0.0, 0.408321, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:56:59.057783,129,1562828219,57569026,map,0,1,47.059211,15.4584118333,403.8,"(0.26863488999999996, 0.0, 0.0, 0.0, 0.41744521, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:00.063625,130,1562828220,63494920,map,0,1,47.0592136667,15.4584136667,403.7,"(0.27604515999999996, 0.0, 0.0, 0.0, 0.41744521, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:01.061801,131,1562828221,61656951,map,0,1,47.0592178333,15.458416,403.6,"(0.28355624999999995, 0.0, 0.0, 0.0, 0.41744521, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:02.062249,132,1562828222,62098026,map,0,1,47.0592215,15.4584191667,403.3,"(0.2607123599999999, 0.0, 0.0, 0.0, 0.39425841, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:03.060750,133,1562828223,60619115,map,0,1,47.0592225,15.4584198333,403.3,"(0.26863488999999996, 0.0, 0.0, 0.0, 0.408321, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:04.062697,134,1562828224,62580108,map,0,1,47.059222,15.4584201667,403.2,"(0.26132543999999996, 0.0, 0.0, 0.0, 0.408321, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:05.061936,135,1562828225,61721086,map,0,1,47.0592238333,15.4584205,403.2,"(0.25411680999999997, 0.0, 0.0, 0.0, 0.39929761, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:06.057664,136,1562828226,57498931,map,0,1,47.0592256667,15.4584206667,403.2,"(0.24700899999999995, 0.0, 0.0, 0.0, 0.39929761, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:07.063397,137,1562828227,63258886,map,0,1,47.0592256667,15.4584198333,403.2,"(0.22667120999999993, 0.0, 0.0, 0.0, 0.36869183999999994, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:08.061890,138,1562828228,61661958,map,0,1,47.059227,15.4584203333,403.2,"(0.24000200999999996, 0.0, 0.0, 0.0, 0.3815532899999999, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:09.063997,139,1562828229,63796997,map,0,1,47.0592303333,15.4584211667,403.2,"(0.22014864, 0.0, 0.0, 0.0, 0.3603600899999999, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:10.061252,140,1562828230,61077117,map,0,1,47.0592353333,15.4584213333,403.2,"(0.22629049, 0.0, 0.0, 0.0, 0.3728323599999999, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:11.063060,141,1562828231,62880992,map,0,1,47.0592391667,15.4584205,403.2,"(0.22629049, 0.0, 0.0, 0.0, 0.3728323599999999, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:12.061810,142,1562828232,61602115,map,0,1,47.0592406667,15.4584201667,403.3,"(0.20738915999999996, 0.0, 0.0, 0.0, 0.3439822499999999, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:13.062332,143,1562828233,62180042,map,0,1,47.059244,15.4584198333,403.3,"(0.21958596000000002, 0.0, 0.0, 0.0, 0.3642122499999999, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:14.064607,144,1562828234,64307928,map,0,1,47.0592475,15.458419,403.4,"(0.20738915999999996, 0.0, 0.0, 0.0, 0.3359361599999999, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:15.061063,145,1562828235,60827016,map,0,1,47.059251,15.4584183333,403.4,"(0.25826724, 0.0, 0.0, 0.0, 0.41835024000000004, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:16.061161,146,1562828236,60955047,map,0,1,47.059252,15.4584183333,403.4,"(0.25826724, 0.0, 0.0, 0.0, 0.41835024000000004, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:17.060051,147,1562828237,59876918,map,0,1,47.0592516667,15.4584185,403.5,"(0.25250625000000004, 0.0, 0.0, 0.0, 0.41602500000000003, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:57:18.063011,148,1562828238,62820911,map,0,1,47.0592513333,15.4584185,403.6,"(0.22014864, 0.0, 0.0, 0.0, 0.3603600899999999, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:19.063216,149,1562828239,63093900,map,0,1,47.0592511667,15.4584185,403.6,"(0.24000200999999996, 0.0, 0.0, 0.0, 0.39929761, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:20.061019,150,1562828240,60842990,map,0,1,47.059251,15.4584185,403.7,"(0.22667120999999993, 0.0, 0.0, 0.0, 0.385641, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:21.062986,151,1562828241,62815904,map,0,1,47.0592505,15.4584186667,403.8,"(0.23328899999999994, 0.0, 0.0, 0.0, 0.39425841, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:22.061229,152,1562828242,61044931,map,0,1,47.0592503333,15.4584188333,403.9,"(0.24700899999999995, 0.0, 0.0, 0.0, 0.41744521, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:23.062877,153,1562828243,62702894,map,0,1,47.05925,15.4584191667,403.9,"(0.21996099999999996, 0.0, 0.0, 0.0, 0.37994896000000006, 0.0, 0.0, 0.0, 114.91840000000002)",1
2019/07/11/08:57:24.062621,154,1562828244,62474012,map,0,1,47.05925,15.4584191667,404.1,"(0.24000200999999996, 0.0, 0.0, 0.0, 0.40297104000000006, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:25.064809,155,1562828245,64634084,map,0,1,47.0592526667,15.4584188333,404.1,"(0.25411680999999997, 0.0, 0.0, 0.0, 0.42667024, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:26.063302,156,1562828246,63121080,map,0,1,47.0592578333,15.4584185,404.0,"(0.30735936, 0.0, 0.0, 0.0, 0.5127992100000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:27.064629,157,1562828247,64397096,map,0,1,47.059262,15.4584183333,404.1,"(0.2916, 0.0, 0.0, 0.0, 0.4761000000000001, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:57:28.060463,158,1562828248,60183048,map,0,1,47.0592646667,15.4584175,404.1,"(0.30735936, 0.0, 0.0, 0.0, 0.5127992100000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:29.064125,159,1562828249,63992023,map,0,1,47.0592655,15.4584166667,404.1,"(0.26863488999999996, 0.0, 0.0, 0.0, 0.45495025, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:30.063478,160,1562828250,63338041,map,0,1,47.0592651667,15.458416,404.1,"(0.3159564100000001, 0.0, 0.0, 0.0, 0.5464166399999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:31.066724,161,1562828251,66595077,map,0,1,47.0592651667,15.4584156667,404.1,"(0.26863488999999996, 0.0, 0.0, 0.0, 0.46457856, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:32.063194,162,1562828252,63075065,map,0,1,47.059265,15.4584155,404.1,"(0.26863488999999996, 0.0, 0.0, 0.0, 0.48413764, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:33.063368,163,1562828253,63180923,map,0,1,47.0592648333,15.458415,404.1,"(0.28355624999999995, 0.0, 0.0, 0.0, 0.5041, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:34.061251,164,1562828254,61113119,map,0,1,47.0592646667,15.4584146667,404.1,"(0.34245904000000005, 0.0, 0.0, 0.0, 0.5929, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:35.059392,165,1562828255,59201955,map,0,1,47.0592655,15.4584138333,404.1,"(0.35153040999999996, 0.0, 0.0, 0.0, 0.5929, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:36.061128,166,1562828256,60976028,map,0,1,47.0592663333,15.4584126667,404.0,"(0.35153040999999996, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:37.064075,167,1562828257,63844919,map,0,1,47.0592683333,15.4584121667,403.9,"(0.37002889000000005, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:38.063025,168,1562828258,62905073,map,0,1,47.0592703333,15.4584105,404.2,"(0.43033600000000005, 0.0, 0.0, 0.0, 0.813604, 0.0, 0.0, 0.0, 172.13439999999997)",1
2019/07/11/08:57:39.059891,169,1562828259,59768915,map,0,1,47.0592716667,15.4584106667,404.0,"(0.43033600000000005, 0.0, 0.0, 0.0, 0.813604, 0.0, 0.0, 0.0, 172.13439999999997)",1
2019/07/11/08:57:40.062947,170,1562828260,62822103,map,0,1,47.0592718333,15.4584106667,404.1,"(0.44116164, 0.0, 0.0, 0.0, 0.813604, 0.0, 0.0, 0.0, 172.13439999999997)",1
2019/07/11/08:57:41.063695,171,1562828261,63565015,map,0,1,47.0592748333,15.4584088333,404.1,"(0.39866595999999993, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:42.064896,172,1562828262,64583063,map,0,1,47.059276,15.4584078333,404.1,"(0.40844881, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:43.063199,173,1562828263,63055038,map,0,1,47.0592781667,15.458406,404.0,"(0.41835024000000004, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:57:44.063692,174,1562828264,63534975,map,0,1,47.0592793333,15.4584055,403.9,"(0.41602500000000003, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:57:45.066171,175,1562828265,65944910,map,0,1,47.0592803333,15.4584058333,403.9,"(0.39929761, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:46.061450,176,1562828266,61283111,map,0,1,47.0592808333,15.4584061667,403.8,"(0.41744521, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:47.067188,177,1562828267,67023992,map,0,1,47.0592815,15.4584055,403.7,"(0.4117788899999999, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:57:48.066125,178,1562828268,65666913,map,0,1,47.0592813333,15.4584051667,403.6,"(0.44542275999999986, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:49.065951,179,1562828269,65741062,map,0,1,47.0592825,15.458406,403.5,"(0.44542275999999986, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:50.064274,180,1562828270,64039945,map,0,1,47.059283,15.4584066667,403.4,"(0.45495025, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:51.065750,181,1562828271,65453052,map,0,1,47.0592828333,15.4584058333,403.5,"(0.46457856, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:52.064280,182,1562828272,64119100,map,0,1,47.0592833333,15.4584043333,403.6,"(0.47430768999999995, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:53.063683,183,1562828273,63455104,map,0,1,47.0592838333,15.4584036667,403.7,"(0.47430768999999995, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:54.063446,184,1562828274,63283920,map,0,1,47.059284,15.458403,403.8,"(0.47430768999999995, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:55.064027,185,1562828275,63802003,map,0,1,47.0592833333,15.4584025,404.0,"(0.48413764, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:56.064333,186,1562828276,64179897,map,0,1,47.0592831667,15.458401,403.9,"(0.49406840999999996, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:57.060428,187,1562828277,60306072,map,0,1,47.059281,15.4583976667,404.1,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:58.063469,188,1562828278,63304901,map,0,1,47.0592795,15.4583941667,404.1,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:57:59.064529,189,1562828279,64254045,map,0,1,47.0592778333,15.4583921667,404.2,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:00.065792,190,1562828280,65471887,map,0,1,47.0592766667,15.4583911667,404.2,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:01.064946,191,1562828281,64800024,map,0,1,47.0592731667,15.4583846667,404.2,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:02.063328,192,1562828282,63189983,map,0,1,47.0592688333,15.4583751667,404.2,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:03.065516,193,1562828283,65285921,map,0,1,47.0592656667,15.458368,404.2,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:04.063723,194,1562828284,63580036,map,0,1,47.0592621667,15.4583596667,404.2,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:05.064123,195,1562828285,63926935,map,0,1,47.0592581667,15.4583513333,404.2,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:06.064721,196,1562828286,64471006,map,0,1,47.0592536667,15.4583423333,404.2,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:07.064139,197,1562828287,63960075,map,0,1,47.0592503333,15.4583353333,404.3,"(0.47430768999999995, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:08.059417,198,1562828288,59304952,map,0,1,47.0592496667,15.4583338333,404.3,"(0.5350922499999999, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:09.064371,199,1562828289,64198970,map,0,1,47.0592483333,15.4583285,404.4,"(0.42667024, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:10.064299,200,1562828290,64167022,map,0,1,47.0592476667,15.458327,404.6,"(0.41744521, 0.0, 0.0, 0.0, 0.6099610000000001, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:11.063797,201,1562828291,63678026,map,0,1,47.0592453333,15.4583211667,404.7,"(0.37711880999999997, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:12.064658,202,1562828292,64357995,map,0,1,47.0592445,15.458319,404.8,"(0.3521235599999999, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:13.066250,203,1562828293,66095113,map,0,1,47.0592448333,15.4583196667,404.9,"(0.3439822499999999, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:14.065119,204,1562828294,64979076,map,0,1,47.059245,15.4583195,405.1,"(0.42837024999999995, 0.0, 0.0, 0.0, 0.7174090000000002, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:15.060907,205,1562828295,60790061,map,0,1,47.0592451667,15.4583196667,405.2,"(0.3439822499999999, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:16.066258,206,1562828296,66070079,map,0,1,47.0592453333,15.4583198333,405.2,"(0.3439822499999999, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:17.065238,207,1562828297,64982891,map,0,1,47.0592455,15.4583198333,405.3,"(0.3603600899999999, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:18.065889,208,1562828298,65561056,map,0,1,47.0592458333,15.45832,405.3,"(0.36869183999999994, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:19.063486,209,1562828299,63322067,map,0,1,47.0592443333,15.4583163333,405.2,"(0.37711880999999997, 0.0, 0.0, 0.0, 0.5760810000000001, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:20.064453,210,1562828300,64279079,map,0,1,47.059243,15.4583141667,405.3,"(0.46580625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:58:21.066252,211,1562828301,66080093,map,0,1,47.0592406667,15.4583081667,405.3,"(0.40297104000000006, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:22.065623,212,1562828302,65465927,map,0,1,47.0592371667,15.4583006667,405.4,"(0.40297104000000006, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:23.065198,213,1562828303,65006017,map,0,1,47.0592338333,15.458292,405.6,"(0.40297104000000006, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:24.064920,214,1562828304,64790010,map,0,1,47.0592321667,15.4582875,405.6,"(0.39425841, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:25.066181,215,1562828305,66066980,map,0,1,47.0592286667,15.4582786667,405.6,"(0.42667024, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:26.060104,216,1562828306,59946060,map,0,1,47.0592241667,15.4582673333,405.6,"(0.46580625, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:58:27.063803,217,1562828307,63663959,map,0,1,47.0592225,15.4582638333,405.6,"(0.43599609, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:28.063786,218,1562828308,63622951,map,0,1,47.0592223333,15.4582636667,405.5,"(0.45495025, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:29.065398,219,1562828309,65246105,map,0,1,47.05922,15.4582593333,405.7,"(0.45724643999999987, 0.0, 0.0, 0.0, 0.8046089999999998, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:30.064888,220,1562828310,64737081,map,0,1,47.0592166667,15.458253,405.8,"(0.4760999999999999, 0.0, 0.0, 0.0, 0.8046089999999998, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:31.066850,221,1562828311,66525936,map,0,1,47.0592128333,15.4582421667,405.9,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:32.065930,222,1562828312,65808057,map,0,1,47.0592081667,15.4582308333,406.0,"(0.49406840999999996, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:33.065290,223,1562828313,65043926,map,0,1,47.059205,15.4582193333,405.8,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:34.064999,224,1562828314,64815998,map,0,1,47.0592021667,15.4582076667,405.6,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:35.064404,225,1562828315,64074039,map,0,1,47.0591975,15.4581963333,405.5,"(0.5929, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:36.063504,226,1562828316,63334941,map,0,1,47.0591935,15.4581856667,405.5,"(0.5929, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:37.061290,227,1562828317,61038017,map,0,1,47.0591896667,15.4581753333,405.5,"(0.5929, 0.0, 0.0, 0.0, 1.0020010000000001, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:38.064368,228,1562828318,64229965,map,0,1,47.0591861667,15.4581646667,405.7,"(0.4760999999999999, 0.0, 0.0, 0.0, 0.8046089999999998, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:39.064859,229,1562828319,64707994,map,0,1,47.0591825,15.458153,405.7,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:40.064489,230,1562828320,64363956,map,0,1,47.0591788333,15.4581421667,405.7,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:41.064750,231,1562828321,64590930,map,0,1,47.0591748333,15.4581335,405.8,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:42.064637,232,1562828322,64512014,map,0,1,47.0591706667,15.4581238333,405.8,"(0.5041, 0.0, 0.0, 0.0, 0.8519289999999998, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:43.064998,233,1562828323,64814090,map,0,1,47.0591651667,15.4581135,405.9,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:44.061310,234,1562828324,61058044,map,0,1,47.0591606667,15.458103,405.8,"(0.5929, 0.0, 0.0, 0.0, 0.8537759999999999, 0.0, 0.0, 0.0, 151.7824)",1
2019/07/11/08:58:45.065006,235,1562828325,64637899,map,0,1,47.0591568333,15.458093,405.7,"(0.5041, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:46.064801,236,1562828326,64469099,map,0,1,47.0591546667,15.458087,405.7,"(0.47430768999999995, 0.0, 0.0, 0.0, 0.725904, 0.0, 0.0, 0.0, 129.0496)",1
2019/07/11/08:58:47.063807,237,1562828327,63646078,map,0,1,47.0591546667,15.4580865,405.6,"(0.5076562499999999, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:58:48.060282,238,1562828328,60161113,map,0,1,47.059155,15.4580875,405.5,"(0.49702499999999994, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:58:49.063884,239,1562828329,63640117,map,0,1,47.0591551667,15.4580886667,405.3,"(0.49702499999999994, 0.0, 0.0, 0.0, 0.8099999999999998, 0.0, 0.0, 0.0, 144.0)",1
2019/07/11/08:58:50.064422,240,1562828330,64307928,map,0,1,47.0591555,15.4580893333,405.2,"(0.39664804000000004, 0.0, 0.0, 0.0, 0.6464160000000001, 0.0, 0.0, 0.0, 114.91840000000002)",1
2019/07/11/08:58:51.064689,241,1562828331,64558982,map,0,1,47.0591558333,15.4580903333,405.1,"(0.4117788899999999, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:52.066277,242,1562828332,65794944,map,0,1,47.0591563333,15.4580913333,405.0,"(0.4117788899999999, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:53.064593,243,1562828333,64414978,map,0,1,47.0591565,15.4580921667,404.8,"(0.37994896000000006, 0.0, 0.0, 0.0, 0.6464160000000001, 0.0, 0.0, 0.0, 114.91840000000002)",1
2019/07/11/08:58:54.064412,244,1562828334,64251899,map,0,1,47.0591566667,15.458093,404.7,"(0.40297104000000006, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:55.061275,245,1562828335,61042070,map,0,1,47.0591566667,15.4580936667,404.6,"(0.39425841, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:56.065877,246,1562828336,65686941,map,0,1,47.0591568333,15.458094,404.5,"(0.37173409, 0.0, 0.0, 0.0, 0.6464160000000001, 0.0, 0.0, 0.0, 114.91840000000002)",1
2019/07/11/08:58:57.064296,247,1562828337,64129114,map,0,1,47.059157,15.4580941667,404.4,"(0.385641, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:58.064121,248,1562828338,64006090,map,0,1,47.0591571667,15.4580941667,404.3,"(0.385641, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:58:59.063640,249,1562828339,63446044,map,0,1,47.0591573333,15.4580943333,404.2,"(0.385641, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:59:00.065940,250,1562828340,65684080,map,0,1,47.0591575,15.4580941667,404.2,"(0.37711880999999997, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
2019/07/11/08:59:01.065289,251,1562828341,65110921,map,0,1,47.0591575,15.458094,404.1,"(0.37711880999999997, 0.0, 0.0, 0.0, 0.685584, 0.0, 0.0, 0.0, 121.88159999999998)",1
