,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance,yaw
269,2019/07/11/09:00:37.903608,269,1562828436,519562263,odom,base_link,24.4025761555,-14.711002912,-0.115087463695,0.0297603317712,0.133147256962,0.180287189744,0.974106082432,"(1.511627488071099e-05, 1.1669754940157873e-06, -6.760791620763484e-06, -4.675128906228565e-08, -5.27003976458218e-07, -1.82177004148798e-07, 1.1669757213894627e-06, 5.692370905308053e-06, -1.3376366041484289e-06, -3.822307519385504e-07, -1.337370747478417e-07, -6.995251169428229e-07, -6.760793894500239e-06, -1.3376363767747534e-06, 7.291204838111298e-06, 3.0118197713591144e-08, 7.107893225111184e-07, 1.5410094533763186e-07, -4.675132814213612e-08, -3.822307519385504e-07, 3.011818350273643e-08, 4.4485221906143124e-07, 3.263478021153787e-08, 1.0717651122149618e-07, -5.270036353977048e-07, -1.337371884346794e-07, 7.107889814506052e-07, 3.2634797975106267e-08, 1.9603915291099838e-07, 1.8919074307177652e-08, -1.8217703257050744e-07, -6.995251737862418e-07, 1.5410091691592243e-07, 1.0717644016722261e-07, 1.891905654360926e-08, 2.4963372879938106e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3798814161778175
270,2019/07/11/09:00:39.249131,270,1562828437,786329263,odom,base_link,24.2191959678,-14.7467475386,-0.0639158216684,0.0250004547774,0.129101859519,0.17710277966600002,0.975367772978,"(1.2431036338966805e-05, -4.431857632880565e-06, -4.0267768781632185e-06, 2.824328646511276e-07, -3.55385338934866e-07, 1.6476862185754726e-07, -4.4318585423752666e-06, 8.705021173227578e-06, 8.198751970667217e-07, -1.2616329740922083e-06, 2.3268145810106944e-07, -1.5329077314163442e-06, -4.026778242405271e-06, 8.198753675969783e-07, 7.584912509628339e-06, -1.9969118625340343e-07, 9.97202050712076e-07, -6.219977422006195e-08, 2.824325804340333e-07, -1.2616328604053706e-06, -1.9969155573562603e-07, 1.7687528952592402e-06, -2.1639317537847091e-07, 5.765305104432628e-07, -3.553863621164055e-07, 2.326817138964543e-07, 9.97202505459427e-07, -2.163931611676162e-07, 4.405274296459538e-07, -1.0246281334502783e-07, 1.6476855080327368e-07, -1.5329077314163442e-06, -6.219973869292517e-08, 5.765301125393307e-07, -1.0246277781789104e-07, 7.265165322678513e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3712811469863998
271,2019/07/11/09:00:40.561945,271,1562828439,186476263,odom,base_link,23.963214085900002,-14.9605944966,0.0632490310196,0.0273115451309,0.135762090657,0.18527052520399998,0.9728810650499999,"(2.5145393010461703e-05, 1.2186171261419076e-05, -1.0872145139728673e-05, -5.5058471559732425e-08, -1.2076071698174928e-06, -7.022009640422766e-07, 1.2186171261419076e-05, 2.2487796741188504e-05, -6.525909611809766e-06, -1.4918011856934754e-06, -1.530367086388651e-07, -2.4656314963067416e-06, -1.0872141501749866e-05, -6.525909157062415e-06, 1.9959095880039968e-05, -9.066602615348529e-07, 2.197861704189563e-06, 7.286821812613198e-08, -5.505803812866361e-08, -1.4918000488250982e-06, -9.066607162822038e-07, 1.5962323232088238e-06, -3.829988202141976e-07, 4.422073232035473e-07, -1.2076060329491156e-06, -1.530364386326255e-07, 2.1978603399475105e-06, -3.8299884863590705e-07, 5.938414346928766e-07, -1.358736767542723e-07, -7.022013619462086e-07, -2.4656310415593907e-06, 7.286879366574794e-08, 4.42207436890385e-07, -1.358735772782893e-07, 6.186327823343163e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3902150191810531
272,2019/07/11/09:00:41.815802,272,1562828440,453136263,odom,base_link,24.060868410799998,-14.5413956898,0.026236065513800002,0.017980677386900002,0.134917660963,0.184968469239,0.973273129902,"(5.7688903325470164e-05, 3.014118738065008e-05, -8.551925930078141e-06, -5.88970920034626e-07, -1.4510266055367538e-06, -2.2690142031933647e-06, 3.014117100974545e-05, 3.932619438273832e-05, -6.897727416799171e-06, -5.165861693967599e-07, -6.971637276365072e-07, -2.681304522411665e-06, -8.551925930078141e-06, -6.897735147504136e-06, 3.5119061067234725e-05, 2.6885550141741987e-07, 2.500161599527928e-06, 4.045029697863356e-07, -5.889707495043695e-07, -5.165861693967599e-07, 2.6885493298323127e-07, 5.110711640554655e-07, -9.525543731569996e-08, 1.7353799819375126e-07, -1.4510278560919687e-06, -6.971661150600994e-07, 2.5001613721542526e-06, -9.525536626142639e-08, 3.9110415173126967e-07, -7.354945541493407e-09, -2.269013293698663e-06, -2.681305659280042e-06, 4.045024866172753e-07, 1.7353795556118712e-07, -7.355100972716855e-09, 3.507481380893296e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3870706910679532
273,2019/07/11/09:00:43.147595,273,1562828441,719876263,odom,base_link,24.004350553400002,-14.238782558599999,0.029922475144000003,-0.00672843356824,0.132193607594,0.203148083226,0.9701600046250001,"(6.990748079260811e-05, 2.442931327095721e-05, -2.5285318770329468e-05, -2.6137163899875304e-07, -3.035305098819663e-06, -4.871223495683807e-07, 2.4429305994999595e-05, 2.885820322262589e-05, -8.144646017171908e-06, -1.8095920495397877e-07, -8.429018976130465e-07, -1.5288507029254106e-06, -2.528529330447782e-05, -8.144643288687803e-06, 5.4487958550453186e-05, 9.677874004410114e-07, 4.161347078479594e-06, 3.7103947647665336e-07, -2.6136942210541747e-07, -1.8095779807936196e-07, 9.677823982201517e-07, 8.659533818899945e-07, 6.659767137762174e-08, 2.3170476026734832e-07, -3.0353044166986365e-06, -8.42902068143303e-07, 4.161349352216348e-06, 6.659805507069905e-08, 6.375460088747786e-07, 1.2486136569123119e-08, -4.871230316894071e-07, -1.5288510439859238e-06, 3.7104038597135514e-07, 2.3170485974333133e-07, 1.2486207623396695e-08, 2.7261862101113365e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.41838147122620084
274,2019/07/11/09:00:44.458572,274,1562828443,53273263,odom,base_link,23.9437209594,-14.451515649000001,0.043793933186499996,-0.00326323753909,0.131654654589,0.221223070147,0.966290203014,"(2.674730058060959e-05, 1.5457027984666638e-05, 1.6811447949294234e-06, 4.1568313235984533e-07, -8.546582535018388e-07, -1.1406608280140063e-07, 1.545702434668783e-05, 1.8201180864707567e-05, 1.958674829438678e-06, 2.8115644568060816e-07, -2.256861222349471e-07, -1.1460218729553162e-06, 1.6811457044241251e-06, 1.9586755115597043e-06, 2.095256422762759e-05, -1.1695594821503619e-06, 1.844354187596764e-06, -2.953355533463764e-07, 4.1568389974599995e-07, 2.811573267536005e-07, -1.1695588000293355e-06, 1.121939703807584e-06, -8.867415601798712e-08, 2.1697186980418337e-07, -8.546579124413256e-07, -2.256860227589641e-07, 1.8443535054757376e-06, -8.867422707226069e-08, 5.184421638659842e-07, -1.6955185699885078e-08, -1.1406744704345329e-07, -1.146022782450018e-06, -2.95335922828599e-07, 2.1697195506931166e-07, -1.6955166159959845e-08, 2.850597695669421e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.45711981976575117
275,2019/07/11/09:00:45.885436,275,1562828444,386663263,odom,base_link,23.9344668265,-15.030155045299999,0.012365012853700001,-0.00238697087888,0.13198995919700002,0.275311399731,0.9522481747,"(5.59242334929877e-06, 3.550267820173758e-06, 1.2256108448127634e-06, 2.9435753390316677e-07, 5.050236673298514e-09, 1.2848720132296876e-07, 3.55026622855803e-06, 4.300482942198869e-06, 1.4474624094873434e-06, 6.843582411875104e-08, 6.381651473930106e-08, -2.6937951247418823e-07, 1.2256084573891712e-06, 1.447461386305804e-06, 3.372832679815474e-06, -3.63795550128998e-07, 3.092117424330354e-07, -1.615509859220765e-07, 2.9435761916829506e-07, 6.843556832336617e-08, -3.6379540802045085e-07, 3.985466037192964e-07, 7.294359249954141e-08, 1.2499673118782084e-07, 5.050220686086959e-09, 6.381652184472841e-08, 3.0921177085474483e-07, 7.294355697240462e-08, 1.516199290563236e-07, 1.798458981738804e-08, 1.284875281726272e-07, -2.693797398478637e-07, -1.6155095750036708e-07, 1.2499674539867556e-07, 1.7984609357313275e-08, 1.1889073903148528e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5719405337103927
276,2019/07/11/09:00:47.124814,276,1562828445,786807263,odom,base_link,23.9326444719,-15.0350727597,0.0076269922757700006,-0.00260670670887,0.131985802414,0.27372569918,0.952705198185,"(1.4470738562977203e-07, 4.9844345539895585e-08, 2.167417179066433e-08, 2.3411637073422753e-09, -1.817148431726423e-09, 5.980446693421015e-10, 4.9844317118186154e-08, 5.582577244922504e-08, 7.0325407719451505e-09, 3.2739286282001956e-10, -4.8851849648867685e-11, -6.015280717974747e-09, 2.1674162908880135e-08, 7.032546101015669e-09, 9.045520954487074e-08, 2.1956569895564826e-10, 8.276283658403827e-09, -2.0691177937681715e-10, 2.341158156227152e-09, 3.273862292374474e-10, 2.1956424178792844e-10, 5.458208107711471e-09, 8.746051105568142e-10, 1.5051156987411218e-09, -1.8171525395516142e-09, -4.885411866717426e-11, 8.276280993868568e-09, 8.74605055045663e-10, 2.5592583607902952e-09, 1.8423267078571115e-10, 5.980423378737498e-10, -6.015286047045265e-09, -2.0691268143302466e-10, 1.5051142554511898e-09, 1.8423243486331842e-10, 2.1379074066629755e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5685075520900743
277,2019/07/11/09:00:48.506589,277,1562828447,53591263,odom,base_link,24.728054651599997,-15.523085903,-0.0940019213646,-0.0017157914649800002,0.126699429084,0.316124162559,0.940217966525,"(2.7955829864367843e-05, 8.739380973565858e-06, 5.870493623660877e-06, 8.046941957218223e-08, -3.068973626341176e-07, 2.1586666321127268e-07, 8.739380973565858e-06, 9.476803825236857e-06, 1.4984721019573044e-06, 1.0468723132817104e-07, -3.3382935527015434e-08, -8.116900289678597e-07, 5.870493623660877e-06, 1.4984719882704667e-06, 1.8362206901656464e-05, -3.4998549836018356e-08, 1.423129560862435e-06, 1.1695679802414816e-07, 8.046922062021622e-08, 1.0468712474676067e-07, -3.499741296764114e-08, 8.456393629785453e-07, 2.3650865443869407e-07, 2.387638744494325e-07, -3.0689722052557045e-07, -3.3382988817720616e-08, 1.4231311524781631e-06, 2.3650846969758277e-07, 4.3284507000862504e-07, 7.520172573549644e-08, 2.1586582477084448e-07, -8.116904837152106e-07, 1.1695703960867831e-07, 2.3876376076259476e-07, 7.52017328409238e-08, 3.062646101170685e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.658330462908359
278,2019/07/11/09:00:50.000854,278,1562828448,386979263,odom,base_link,24.8176654756,-15.716269207,-0.15038437708,0.014307875111899999,0.14548658868699998,0.33108363448399997,0.9322084338809999,"(7.206479494925588e-05, 3.719198502949439e-06, 7.74766976974206e-06, 6.433550083784212e-07, -6.175109774630982e-07, 4.3356047285669774e-07, 3.7191994124441408e-06, 1.6241921912296675e-05, -1.615312612557318e-06, 8.676776985794277e-08, -1.1878150019128952e-07, -2.046390591203817e-06, 7.74766976974206e-06, -1.6153127262441558e-06, 3.382827344466932e-05, 9.424859399587149e-07, 3.2429090879304567e-06, 3.568248416740971e-07, 6.433549515350023e-07, 8.676927620854258e-08, 9.424841209693113e-07, 1.917355120895081e-06, 4.3525338355721033e-07, 4.5059181275064475e-07, -6.175123417051509e-07, -1.1878107386564807e-07, 3.242906132072676e-06, 4.3525358250917634e-07, 9.230236059920571e-07, 1.1893826723508027e-07, 4.335604160132789e-07, -2.046391045951168e-06, 3.5682461430042167e-07, 4.5059189801577304e-07, 1.1893826723508027e-07, 6.813983191022999e-07)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6995770330858253
279,2019/07/11/09:00:51.309533,279,1562828449,920354263,odom,base_link,24.7948994525,-15.761556176900001,-0.154153429706,0.0140039146172,0.142104153568,0.335216607985,0.931257282197,"(3.3949813769140746e-06, -2.1656558146787575e-06, 6.007344950376137e-07, -3.30029088502215e-08, -4.213115545326218e-08, 6.373920768965036e-08, -2.165653995689354e-06, 2.2263686787482584e-06, -7.783247042425501e-07, 4.1642824299970016e-08, -2.1482384759963224e-09, -1.6960116511199885e-07, 6.007336992297496e-07, -7.783247610859689e-07, 1.9421518118178938e-06, 1.481003124581548e-07, 1.5999879110495385e-07, 6.487389470066773e-08, -3.300317175103373e-08, 4.1643005488367635e-08, 1.4810028403644537e-07, 1.0907523062542168e-07, 1.547979877614125e-08, 2.0098047670558117e-08, -4.2131148347834824e-08, -2.1482582379661608e-09, 1.5999886215922743e-07, 1.5479788118000215e-08, 4.690226163006628e-08, 2.4603143966572816e-09, 6.373887373456455e-08, -1.696010230034517e-07, 6.48739160169498e-08, 2.0098061881412832e-08, 2.4603212800400343e-09, 4.463529634790575e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.7073974369423653
280,2019/07/11/09:00:52.557950,280,1562828451,187124263,odom,base_link,24.9476921621,-15.609242145,-0.204246709948,0.016473033542,0.142061737786,0.329771884448,0.9331653690799999,"(3.6152655411569867e-06, -1.9037406673305668e-06, 1.9839320941628102e-07, -3.131146186774458e-08, -4.4506705876301567e-08, 7.088522835374533e-08, -1.9037406673305668e-06, 1.7880544191939407e-06, -5.344302849152882e-07, 1.9520056682154063e-08, -1.1710714620249973e-09, -1.1574708480566187e-07, 1.98392712036366e-07, -5.344296596376807e-07, 2.01951388589805e-06, 7.000976154358796e-08, 1.3582362612396537e-07, 4.399186082082451e-08, -3.131145120960355e-08, 1.9520053129440385e-08, 7.000998181183604e-08, 4.9375216804037336e-08, 7.714732852548423e-09, 1.0930635063743921e-08, -4.4506773377861464e-08, -1.1710071801118715e-09, 1.3582368296738423e-07, 7.714717753515288e-09, 2.5743245757325894e-08, 1.7193033663431834e-09, 7.088507913977082e-08, -1.1574700664596094e-07, 4.3991917664243374e-08, 1.0930641280992859e-08, 1.7193109158597508e-09, 2.0480397822097984e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6960850614999293
281,2019/07/11/09:00:53.781075,281,1562828452,453888263,odom,base_link,25.0774463769,-15.488039540099999,-0.22692284865499998,0.0138437889047,0.14138276339400002,0.324717108365,0.935081848428,"(3.8547082112927455e-06, -2.7733115075534442e-06, 2.2563743584669282e-07, -5.827666171853707e-08, -3.6898981647937035e-08, 1.0772939873504583e-07, -2.7733105980587425e-06, 2.503874611647916e-06, -4.4683102373710426e-07, 4.541535858493262e-08, 1.0368229830248765e-08, -1.4418991156617267e-07, 2.256369526776325e-07, -4.46831137423942e-07, 1.291349008170073e-06, 7.927892653469826e-08, 9.939025602534457e-08, 4.045931945029224e-08, -5.82768748813578e-08, 4.5415603722176456e-08, 7.927875600444168e-08, 5.567085281654727e-08, 1.119100989654953e-08, 1.1332076610415243e-08, -3.689898875336439e-08, 1.036818719768462e-08, 9.939029155248136e-08, 1.1191023219225826e-08, 2.377317187551853e-08, 1.0354510582288867e-09, 1.0772892267141287e-07, -1.441894852405312e-07, 4.045923773787763e-08, 1.1332098814875735e-08, 1.0354483936936276e-09, 2.3787036340650047e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6843337699495741
282,2019/07/11/09:00:55.110855,282,1562828453,720652263,odom,base_link,25.2246024544,-15.3575930116,-0.235308656314,0.0163766846335,0.159646814561,0.325284267102,0.931898516136,"(5.921145657339366e-06, -3.648566007541376e-06, -9.37140157475369e-07, -2.1805453442880207e-08, -8.614949820184847e-08, 1.801346485308386e-07, -3.648563961178297e-06, 3.1728498015581863e-06, 2.0799517130853928e-07, 1.7464374391096271e-09, 2.7806949631781208e-08, -2.000299303972497e-07, -9.371403280056256e-07, 2.0799551236905245e-07, 2.2920282845007023e-06, 8.168118625917486e-08, 1.459014669080716e-07, 1.0518244941692956e-08, -2.1805407257602383e-08, 1.7463599455425083e-09, 8.168105836148243e-08, 5.299453675888799e-08, 8.936047457552831e-09, 1.205094957157371e-08, -8.614946267471169e-08, 2.7806949631781208e-08, 1.4590145269721688e-07, 8.936055451158609e-09, 2.5634433242771593e-08, 9.00315266783025e-10, 1.8013460589827446e-07, -2.0003007250579685e-07, 1.05183506349249e-08, 1.2050954012465809e-08, 9.003203738089383e-10, 2.6563430566284296e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6923226560017888
283,2019/07/11/09:00:56.404572,283,1562828454,987294263,odom,base_link,25.275911816500003,-15.3097748745,-0.281980584293,0.0153311795572,0.147312911218,0.31831238017700003,0.9363445358140001,"(3.13542659569066e-06, -2.308441253262572e-06, -7.136385988815164e-07, -3.890249189453243e-08, -6.234921556824702e-08, 9.35293584802821e-08, -2.308440798515221e-06, 2.154203002646682e-06, 1.9541347739959747e-07, 1.86938322599417e-08, 2.6325890800649177e-08, -1.1836869617809498e-07, -7.136385988815164e-07, 1.9541333529105032e-07, 1.2655796126637142e-06, 5.978640871262542e-08, 8.080716185077108e-08, 1.3829519751595853e-08, -3.890288624575078e-08, 1.869404364640559e-08, 5.978674266771122e-08, 3.7128103258510237e-08, 4.417878507467776e-09, 1.1047196935010106e-08, -6.234923688452909e-08, 2.6325894353362855e-08, 8.08071760616258e-08, 4.417854526650444e-09, 1.5388257779136438e-08, -4.104817874495126e-11, 9.352921637173495e-08, -1.1836863933467612e-07, 1.3829613898508342e-08, 1.1047200487723785e-08, -4.104090331469301e-11, 1.7390402007322336e-08)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6726795032194403
284,2019/07/11/09:00:57.592407,284,1562828456,320810263,odom,base_link,25.275495874,-15.3100924337,-0.286855754938,0.0153311795572,0.147312911218,0.31831238017700003,0.9363445358140001,"(1.7602323509890994e-07, -1.2894358292214747e-07, -4.923925445154964e-08, -2.270444721119702e-09, -3.7938403529835796e-09, 6.107649053177511e-09, -1.2894359713300219e-07, 1.1604837624190623e-07, 2.0173558823444182e-08, 1.4321214214518818e-09, 1.9683157326255696e-09, -6.808575481187518e-09, -4.923920116084446e-08, 2.0173519743593715e-08, 6.692741294500593e-08, 2.7468427532539863e-09, 4.168735578957694e-09, -3.1197100458513205e-10, -2.2704500501902203e-09, 1.432123863942536e-09, 2.746848970502924e-09, 1.675362737429964e-09, 2.7057073248570873e-10, 3.872676346272641e-10, -3.793832359377802e-09, 1.9683097374212366e-09, 4.168732914422435e-09, 2.7057026064092327e-10, 7.838843463225942e-10, -5.5033463897125046e-11, 6.1076499413559304e-09, -6.8085759252767275e-09, -3.1197297523100076e-10, 3.872678011607178e-10, -5.503383165850195e-11, 8.8140011955673e-10)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6726795032194403
285,2019/07/11/09:00:58.831632,285,1562828457,520829263,odom,base_link,25.3571727425,-15.237829621,-0.310846089905,0.013733685144700001,0.147518870482,0.311687179735,0.938563088307,"(1.7960853710974334e-06, -7.323072850340395e-07, -3.2842120845089084e-07, -1.677746830353044e-08, -2.91816739661499e-08, 3.215376054299668e-08, -7.323073418774584e-07, 7.614203241246287e-07, 3.206083647455671e-07, 8.788975769391527e-09, 1.8792027489666907e-08, -4.278462384377235e-08, -3.284212652943097e-07, 3.206083079021482e-07, 6.834894179519324e-07, 1.4200888465154549e-08, 3.401583370532535e-08, -1.3236649998304983e-08, -1.6777491396169353e-08, 8.788988203889403e-09, 1.420094175585973e-08, 8.06577471479386e-09, 1.1981248215775508e-09, 1.7483370307047608e-09, -2.9181661531652026e-08, 1.8792006173384834e-08, 3.40158088363296e-08, 1.1981216019307794e-09, 4.233140948883829e-09, -7.778669930402771e-10, 3.215372501585989e-08, -4.278459186934924e-08, -1.3236624241130812e-08, 1.7483382519500879e-09, -7.778665489510672e-10, 4.6399915021311244e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6580298488043335
286,2019/07/11/09:01:00.074896,286,1562828458,720841263,odom,base_link,25.4713993468,-15.149176439100001,-0.34908075126599997,0.0142526487434,0.143749336353,0.310236004366,0.939620461621,"(3.308817667857511e-06, -5.115992394166824e-07, -2.1576212816398765e-07, -2.492851614022129e-08, -5.1178592030964865e-08, 1.7088089165895326e-08, -5.115988415127504e-07, 6.224989306247153e-07, 2.5601710262890265e-07, 5.825127491476678e-09, 1.4599805808757083e-08, -3.7270428521196663e-08, -2.1576194342287636e-07, 2.5601718789403094e-07, 8.639219117867469e-07, 1.8585328831477455e-08, 4.704847711423099e-08, -7.1159043102397845e-09, -2.492852146929181e-08, 5.8251510282048e-09, 1.8585376793112118e-08, 1.0995939270230792e-08, 2.528760534303842e-09, 2.815714994497398e-09, -5.1178592030964865e-08, 1.4599823572325477e-08, 4.7048519746795137e-08, 2.5287594240808176e-09, 6.339308633585006e-09, 2.060795804836868e-11, 1.7088069625970093e-08, -3.727040720491459e-08, -7.115877220797984e-09, 2.815715660631213e-09, 2.0609396134130264e-11, 4.929114005847168e-09)",0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.6538373311869069
