,Week,GPSTime,Latitude,Longitude,H-Ell,X-ECEF,Y-ECEF,Z-ECEF,VNorth,VEast,VUp,VX-ECEF,VY-ECEF,VZ-ECEF,SD-VX-ECE,SD-VY-ECE,SD-VZ-ECE,Heading,HdngSD,Roll,RollSD,Pitch,PitchSD,SDX-ECEF,SDY-ECEF,SDZ-ECEF,AmbStatus,HDOP,PDOP,VDOP,Easting,Northing,UTC
22649,2061,371464,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,-0.001,0.002,0,-0.003,0,0,0,8.4720404377,0.0188281853,0.6467089225,0.0019563464,-0.9072614799,0.0019549564,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046
22650,2061,371464.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,-0.001,0.002,0,-0.003,0,0,0,8.472063356,0.0188282039,0.6466688155,0.0019566356,-0.906866139,0.0019552463,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.1
22651,2061,371464.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,-0.001,0.003,0,-0.003,0,0,0,8.4719602236,0.0188282225,0.6463823366,0.001956925,-0.9067458178,0.001955536,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.2
22652,2061,371464.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,0,0.002,0,-0.003,0,0,0,8.4720117898,0.018828243,0.6467146521,0.0019572144,-0.9066541446,0.0019558261,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.3
22653,2061,371464.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,0,0.002,0,-0.003,0,0,0,8.471954494,0.0188282616,0.6468292437,0.0019575038,-0.9068833277,0.0019561157,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.4
22654,2061,371464.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,-0.001,0.002,0,-0.003,0,0,0,8.4718570912,0.0188282803,0.6461760718,0.001957793,-0.9066598742,0.0019564054,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.5
22655,2061,371464.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.002,0,-0.003,0,0,0,8.4716450968,0.0188283008,0.6464682802,0.001958082,-0.9064937164,0.0019566948,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.6
22656,2061,371464.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,0,0.002,0,-0.003,0,0,0,8.4718513616,0.0188283194,0.6461245056,0.0019583711,-0.9062931812,0.0019569844,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.7
22657,2061,371464.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.003,0,0,0,8.4718742799,0.018828338,0.6463078521,0.0019586599,-0.90617286,0.0019572736,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.8
22658,2061,371464.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,0,0.002,0,-0.003,0,0,0,8.4718456321,0.0188283585,0.6459927253,0.0019589486,-0.9060811868,0.0019575628,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829046.9
22659,2061,371465,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,-0.001,0.002,0,-0.003,0,0,0,8.4717768771,0.0188283771,0.6459067816,0.001959237,-0.9059494065,0.0019578517,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047
22660,2061,371465.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.002,0,-0.003,0,0,0,8.4717023926,0.0188283958,0.6459239703,0.0019595257,-0.9057316825,0.0019581409,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.1
22661,2061,371465.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.004,0,0,0.002,0,-0.003,0,0,0,8.471547694,0.0188284162,0.6460328323,0.001959814,-0.9056629276,0.0019584296,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.2
22662,2061,371465.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.002,0,0,0,8.4715247757,0.0188284349,0.6460442915,0.0019601022,-0.9055139586,0.0019587185,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.3
22663,2061,371465.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.002,0,-0.003,0,0,0,8.4714445616,0.0188284535,0.6462104492,0.0019603902,-0.90576606,0.001959007,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.4
22664,2061,371465.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.002,0,-0.003,0,0,0,8.4713872658,0.018828474,0.6462792042,0.0019606785,-0.9056686572,0.0019592957,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.5
22665,2061,371465.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.002,0,0,0,8.4714445616,0.0188284926,0.6463594183,0.001960966,-0.9054165558,0.0019595842,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.6
22666,2061,371465.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.003,0,0,0,8.4712955926,0.0188285112,0.6463995253,0.001961254,-0.9053019642,0.0019598727,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.7
22667,2061,371465.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.002,0,-0.003,0,0,0,8.4713185109,0.0188285317,0.6463307704,0.0019615416,-0.9052274797,0.0019601609,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.8
22668,2061,371465.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.002,0,-0.003,0,0,0,8.4709403587,0.0188285504,0.6460786689,0.0019618294,-0.9051529952,0.0019604492,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829047.9
22669,2061,371466,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.003,0,0,0,8.4712096489,0.018828569,0.6459869957,0.0019621167,-0.9050384036,0.0019607372,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048
22670,2061,371466.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.002,0,0,0,8.4711523531,0.0188285895,0.645901052,0.001962404,-0.9051587247,0.0019610252,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.1
22671,2061,371466.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,0,0.002,0,-0.002,0,0,0,8.4711065165,0.0188286081,0.646009914,0.0019626913,-0.9047633839,0.001961313,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.2
22672,2061,371466.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.003,0,-0.001,0.001,0,-0.002,0,0,0,8.4711294348,0.0188286267,0.646118776,0.0019629786,-0.9048149501,0.001961601,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.3
22673,2061,371466.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4710091137,0.0188286453,0.6462849338,0.0019632652,-0.9046487923,0.0019618883,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.4
22674,2061,371466.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4709804658,0.0188286658,0.6459239703,0.0019635533,-0.9041331303,0.0019621775,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.5
22675,2061,371466.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4709518179,0.0188286845,0.6462505563,0.0019638396,-0.9042878289,0.0019624643,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.6
22676,2061,371466.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.470556477,0.018828705,0.6462734746,0.0019641272,-0.9041388599,0.0019627528,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.7
22677,2061,371466.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4706997165,0.0188287236,0.6460328323,0.0019644129,-0.9040471866,0.0019630389,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.8
22678,2061,371466.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4705736657,0.0188287422,0.6462104492,0.0019647004,-0.9039211359,0.0019633272,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829048.9
22679,2061,371467,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4706538798,0.0188287627,0.6462104492,0.0019649856,-0.9034112035,0.0019636133,0.004,0.002,0.004,Fixed,0.31,0.42,0.27,534801.444,5211835.781,1562829049
22680,2061,371467.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4706481503,0.0188287813,0.6459125112,0.0019652727,-0.9039325951,0.0019639011,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.1
22681,2061,371467.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4705908545,0.0188287999,0.6461474239,0.0019655579,-0.9038466514,0.0019641872,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.2
22682,2061,371467.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4706366911,0.0188288204,0.6461531535,0.0019658448,-0.9033080711,0.0019644748,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.3
22683,2061,371467.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4703444826,0.0188288372,0.6461302351,0.0019661298,-0.9034112035,0.0019647605,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.4
22684,2061,371467.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4703158347,0.0188288577,0.645860945,0.0019664164,-0.9033424485,0.0019650478,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.5
22685,2061,371467.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4705392883,0.0188288763,0.64579219,0.0019667011,-0.9028668936,0.0019653335,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.6
22686,2061,371467.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4705392883,0.0188288949,0.6457406238,0.0019669875,-0.902752302,0.0019656206,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.7
22687,2061,371467.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4702642685,0.0188289154,0.6457463534,0.0019672718,-0.9029814851,0.001965906,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.8
22688,2061,371467.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.470149677,0.0188289341,0.6456374914,0.0019675579,-0.9028668936,0.0019661931,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829049.9
22689,2061,371468,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4704533446,0.0188289527,0.6458093788,0.0019678422,-0.9031075358,0.0019664781,0.004,0.002,0.004,Fixed,0.31,0.42,0.27,534801.444,5211835.781,1562829050
22690,2061,371468.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4700350854,0.0188289732,0.6457578126,0.0019681279,-0.9026663583,0.0019667647,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.1
22691,2061,371468.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4698861164,0.0188289918,0.6454197675,0.001968412,-0.9024830118,0.0019670494,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.2
22692,2061,371468.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4700751925,0.0188290104,0.6454369562,0.0019686965,-0.9023512316,0.0019673349,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.3
22693,2061,371468.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4698631981,0.0188290309,0.645860945,0.0019689805,-0.9021678851,0.0019676201,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.4
22694,2061,371468.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4695079642,0.0188290495,0.6456317619,0.0019692651,-0.9020074569,0.0019679053,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.5
22695,2061,371468.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4695538009,0.0188290682,0.6459125112,0.0019695491,-0.9022480991,0.0019681908,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.6
22696,2061,371468.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4694793164,0.0188290868,0.645752083,0.0019698334,-0.9021392372,0.0019684758,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.7
22697,2061,371468.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4694793164,0.0188291054,0.6456088436,0.0019701174,-0.9020074569,0.001968761,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.8
22698,2061,371468.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4696225558,0.0188291259,0.6456374914,0.0019704013,-0.9019043245,0.0019690457,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829050.9
22699,2061,371469,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4699204939,0.0188291445,0.6454770633,0.0019706851,-0.9017782738,0.0019693305,0.004,0.002,0.004,Fixed,0.33,0.46,0.32,534801.444,5211835.781,1562829051
22700,2061,371469.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4695480713,0.0188291632,0.6457692717,0.0019709687,-0.9016751414,0.0019696152,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.1
22701,2061,371469.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4698746572,0.0188291837,0.6456604098,0.001971252,-0.9014001216,0.0019699,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.2
22702,2061,371469.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4693991023,0.0188292023,0.6460786689,0.0019715352,-0.9012225047,0.0019701843,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.3
22703,2061,371469.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4696913107,0.0188292209,0.6458093788,0.0019718185,-0.9013256371,0.0019704683,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.4
22704,2061,371469.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,-0.001,0.001,0,-0.002,0,0,0,8.4697199586,0.0188292414,0.6459468887,0.0019721012,-0.9011308314,0.0019707524,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.5
22705,2061,371469.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4693188882,0.01882926,0.6459869957,0.0019723843,-0.9008959188,0.0019710364,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.6
22706,2061,371469.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4694678572,0.0188292786,0.6459411591,0.0019726667,-0.9003687976,0.00197132,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.7
22707,2061,371469.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.002,0,0,0,8.4691412713,0.0188292991,0.6453739309,0.0019729494,-0.9005349553,0.0019716036,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.8
22708,2061,371469.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,-0.001,0.001,0,-0.002,0,0,0,8.4691928375,0.0188293178,0.6459927253,0.0019732316,-0.9004146342,0.0019718874,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829051.9
22709,2061,371470,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,0,0.002,0,-0.002,0,0,0,8.4691183529,0.0188293364,0.6460156436,0.0019735142,-0.9002255581,0.001972171,0.004,0.002,0.004,Fixed,0.33,0.46,0.32,534801.444,5211835.781,1562829052
22710,2061,371470.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.002,0,-0.002,0,0,0,8.4691871079,0.0188293569,0.6458093788,0.0019737962,-0.9001854511,0.0019724539,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.1
22711,2061,371470.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,0,0.002,0,-0.002,0,0,0,8.4690897051,0.0188293755,0.6459468887,0.0019740793,-0.8999505384,0.0019727384,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.2
22712,2061,371470.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,-0.001,0.001,0,-0.002,0,0,0,8.469456398,0.0188293941,0.6462161788,0.0019743608,-0.900105237,0.0019730211,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.3
22713,2061,371470.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,-0.001,0.001,0,-0.002,0,0,0,8.4690610572,0.0188294146,0.6459411591,0.0019746432,-0.8999448088,0.0019733047,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.4
22714,2061,371470.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,0,0.002,0,-0.002,0,0,0,8.4690324093,0.0188294314,0.6459755365,0.0019749238,-0.8995609271,0.0019735864,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.5
22715,2061,371470.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4689350065,0.0188294519,0.646009914,0.001975206,-0.8993775806,0.0019738702,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.6
22716,2061,371470.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,0,0.001,0,-0.002,0,0,0,8.4687631191,0.0188294724,0.6460958577,0.0019754863,-0.8993890398,0.0019741517,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.7
22717,2061,371470.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,0,0.001,0,-0.002,0,0,0,8.4687344712,0.018829491,0.64579219,0.0019757685,-0.8995265496,0.0019744351,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.8
22718,2061,371470.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.468682905,0.0188295096,0.6460901281,0.0019760486,-0.8994176876,0.0019747163,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829052.9
22719,2061,371471,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4686313388,0.0188295301,0.6458552154,0.0019763303,-0.8992916369,0.0019749994,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053
22720,2061,371471.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.468574043,0.0188295469,0.645860945,0.0019766102,-0.8992916369,0.0019752805,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.1
22721,2061,371471.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4685797726,0.0188295674,0.6458838633,0.0019768919,-0.8992114228,0.0019755636,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.2
22722,2061,371471.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4689693839,0.018829586,0.645901052,0.0019771713,-0.8989707806,0.0019758444,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.3
22723,2061,371471.4,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.001,0,0,0.001,0,-0.001,0,0,0,8.4686026909,0.0188296046,0.6459125112,0.0019774525,-0.898816082,0.0019761273,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.4
22724,2061,371471.5,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4686714459,0.0188296251,0.645901052,0.0019777322,-0.8987702453,0.0019764078,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.5
22725,2061,371471.6,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.468791767,0.0188296437,0.6458265675,0.0019780134,-0.8989478622,0.0019766905,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.6
22726,2061,371471.7,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.001,0,0,0.001,0,-0.001,0,0,0,8.468791767,0.0188296624,0.6459411591,0.0019782926,-0.8989535918,0.001976971,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.7
22727,2061,371471.8,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4687860374,0.0188296828,0.6457291647,0.0019785734,-0.8989134848,0.0019772535,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.8
22728,2061,371471.9,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4688146853,0.0188297015,0.6461531535,0.0019788523,-0.8987759749,0.0019775338,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829053.9
22729,2061,371472,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.4688891698,0.0188297201,0.6458036492,0.0019791331,-0.8983519861,0.001977816,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829054
22730,2061,371472.1,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,-0.001,0,0.001,0,-0.002,0,0,0,8.4687402008,0.0188297387,0.6461245056,0.0019794118,-0.8986212763,0.0019780961,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829054.1
22731,2061,371472.2,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.468682905,0.0188297592,0.6458838633,0.0019796921,-0.8988332707,0.0019783783,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829054.2
22732,2061,371472.3,47.0591196336,15.4582657639,405.471,4195678.85,1160274.213,4646541.511,-0.002,0,0,0.001,0,-0.001,0,0,0,8.468682905,0.0188297778,0.6458724041,0.0019799706,-0.8986556538,0.0019786581,0.004,0.002,0.004,Fixed,0.64,0.89,0.6,534801.444,5211835.781,1562829054.3
